antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
Brown bread,Newspapers,0.1343782117163412,0.0539568345323741,0.010277492291880781,0.07648183556405354,1.4174633524537923,0.0030268693575458243,1.0243904255477605,0.3402344909468686
Newspapers,Brown bread,0.13643371017471737,0.051901336073997946,0.010277492291880781,0.07532956685499058,1.451399377225858,0.003196400448280342,1.0253368442865725,0.36014578994346924
Rolls/buns,Brown bread,0.3386433710174717,0.022867420349434738,0.010277492291880781,0.030349013657056147,1.327172597227669,0.0025335919782746704,1.0077157589823513,0.3727466977466978
Whole milk,Newspapers,0.06474820143884892,0.13643371017471737,0.012332990750256937,0.19047619047619047,1.3961079723791587,0.0034991534008148046,1.0667583580194668,0.30336538461538454
Whole milk,Brown bread,0.06757451181911614,0.1343782117163412,0.012332990750256937,0.18250950570342203,1.35817781299755,0.003252448694399347,1.0588768852028012,0.2828315881326352
Brown bread,Whole milk,0.022867420349434738,0.4385919835560123,0.012332990750256937,0.5393258426966292,1.229675559329397,0.0023035235003892353,1.2186661820369487,0.19114843544570082
Whole milk,Brown bread,0.4385919835560123,0.022867420349434738,0.012332990750256937,0.0281195079086116,1.2296755593293973,0.0023035235003892353,1.0054040466928962,0.3326945080091534
Brown bread,Whole milk,0.1343782117163412,0.06757451181911614,0.012332990750256937,0.09177820267686425,1.35817781299755,0.003252448694399347,1.0266495375128468,0.3046588997724349
Newspapers,Whole milk,0.13643371017471737,0.06474820143884892,0.012332990750256937,0.0903954802259887,1.3961079723791587,0.0034991534008148046,1.0281960766790295,0.3285480511752454
Other vegetables,Brown bread,0.06885919835560124,0.1343782117163412,0.013874614594039054,0.2014925373134328,1.4994435090322764,0.004621438658792536,1.0840497161683205,0.35771809336930743
Other vegetables,Pastry,0.05858170606372045,0.17600205549845838,0.013874614594039054,0.2368421052631579,1.3456780637725703,0.0035641139122177517,1.0797214445192616,0.2728651140223192
Pastry,Other vegetables,0.030318602261048305,0.36639260020554987,0.013874614594039054,0.4576271186440678,1.2490075355979746,0.0027661030770157035,1.1682136433710175,0.20559775461736246
Other vegetables,Pastry,0.36639260020554987,0.030318602261048305,0.013874614594039054,0.037868162692847124,1.2490075355979746,0.0027661030770157035,1.007846700565412,0.31464960499834793
Pastry,Other vegetables,0.17600205549845838,0.05858170606372045,0.013874614594039054,0.07883211678832117,1.34567806377257,0.0035641139122177517,1.0219834094236948,0.3117486054810657
Brown bread,Other vegetables,0.1343782117163412,0.06885919835560124,0.013874614594039054,0.10325047801147227,1.4994435090322764,0.004621438658792536,1.038351043198338,0.38479381726636097
Other vegetables,Pip fruit,0.05858170606372045,0.1685508735868448,0.011305241521068859,0.19298245614035087,1.1449507916131791,0.0014312437878210137,1.030273917511953,0.13447796744739982
Other vegetables,Brown bread,0.06885919835560124,0.1343782117163412,0.011305241521068859,0.16417910447761191,1.2217687851374104,0.0020520655858223408,1.0356546395536632,0.19493778848083473
Brown bread,Other vegetables,0.02697841726618705,0.36639260020554987,0.011305241521068859,0.41904761904761906,1.1437120149602618,0.0014205490694802845,1.0906356881707748,0.1291379600067216
Other vegetables,Brown bread,0.36639260020554987,0.02697841726618705,0.011305241521068859,0.030855539971949505,1.1437120149602618,0.0014205490694802845,1.004000562213037,0.19831526948315276
Brown bread,Other vegetables,0.1343782117163412,0.06885919835560124,0.011305241521068859,0.0841300191204589,1.2217687851374104,0.0020520655858223408,1.0166735683925272,0.20969265225721137
Pip fruit,Other vegetables,0.1685508735868448,0.05858170606372045,0.011305241521068859,0.06707317073170731,1.1449507916131791,0.0014312437878210137,1.0091019621277766,0.15226429935947866
Other vegetables,Brown bread,0.053186022610483046,0.1343782117163412,0.0105344295991778,0.19806763285024154,1.4739564570805739,0.0033873869924761994,1.0794199408115503,0.3396167720157527
Other vegetables,Pork,0.05858170606372045,0.13001027749229188,0.0105344295991778,0.17982456140350878,1.3831565078704666,0.002918205737861627,1.0607361322553874,0.2942539141548621
Pork,Other vegetables,0.022096608427543678,0.36639260020554987,0.0105344295991778,0.4767441860465117,1.3011839916500865,0.0024383957816862065,1.2108941418293937,0.2366994347820515
Other vegetables,Pork,0.36639260020554987,0.022096608427543678,0.0105344295991778,0.028751753155680224,1.3011839916500865,0.0024383957816862065,1.006852156232724,0.36531956560441525
Pork,Other vegetables,0.13001027749229188,0.05858170606372045,0.0105344295991778,0.08102766798418973,1.3831565078704668,0.002918205737861627,1.0244250682403386,0.31841297739616503
Brown bread,Other vegetables,0.1343782117163412,0.053186022610483046,0.0105344295991778,0.07839388145315489,1.4739564570805739,0.0033873869924761994,1.0273520957981688,0.3714715953927126
Other vegetables,Rolls/buns,0.05858170606372045,0.3386433710174717,0.026464542651593013,0.4517543859649123,1.3340121928493465,0.0066262362302200555,1.2063144912641317,0.26596218255818893
Other vegetables,Brown bread,0.13926002055498457,0.1343782117163412,0.026464542651593013,0.19003690036900373,1.4141942949066206,0.0077510301258332664,1.0687175609333555,0.3402695261556297
Brown bread,Other vegetables,0.051901336073997946,0.36639260020554987,0.026464542651593013,0.5099009900990099,1.3916792801299764,0.007448277173298799,1.2928150985704943,0.2968505801562869
Other vegetables,Brown bread,0.36639260020554987,0.051901336073997946,0.026464542651593013,0.07223001402524544,1.3916792801299764,0.007448277173298799,1.0219113339066357,0.4441924739564877
Brown bread,Other vegetables,0.1343782117163412,0.13926002055498457,0.026464542651593013,0.19694072657743789,1.4141942949066206,0.0077510301258332664,1.0718262124993883,0.3383505231882932
Rolls/buns,Other vegetables,0.3386433710174717,0.05858170606372045,0.026464542651593013,0.07814871016691959,1.3340121928493467,0.0066262362302200555,1.0212257707061865,0.37858797082098067
Other vegetables,Root vegetables,0.05858170606372045,0.22533401849948612,0.014388489208633094,0.2456140350877193,1.0899997999559905,0.0011880379707392523,1.0268828126867278,0.08770664379288846
Other vegetables,Brown bread,0.08992805755395683,0.1343782117163412,0.014388489208633094,0.16,1.1906692160611856,0.0023041176514081666,1.0305021289091176,0.175959909655562
Brown bread,Other vegetables,0.03263103802672148,0.36639260020554987,0.014388489208633094,0.4409448818897638,1.2034764939095095,0.0024327183386164356,1.1333540813224672,0.17477708214760002
Other vegetables,Brown bread,0.36639260020554987,0.03263103802672148,0.014388489208633094,0.03927068723702665,1.2034764939095095,0.0024327183386164356,1.0069110509298504,0.26684335534700493
Brown bread,Other vegetables,0.1343782117163412,0.08992805755395683,0.014388489208633094,0.10707456978967496,1.1906692160611856,0.0023041176514081666,1.0192026250519928,0.1849955476402495
Root vegetables,Other vegetables,0.22533401849948612,0.05858170606372045,0.014388489208633094,0.06385404789053592,1.0899997999559905,0.0011880379707392523,1.0056319656298625,0.10658611703387838
Other vegetables,Sausage,0.05858170606372045,0.20220966084275438,0.01593011305241521,0.2719298245614035,1.3447914576785038,0.00408432613768037,1.0957602248665783,0.2723446964361177
Other vegetables,Brown bread,0.08838643371017471,0.1343782117163412,0.01593011305241521,0.1802325581395349,1.3412334919293878,0.004052902150456996,1.055935798473683,0.27908499108993723
Brown bread,Other vegetables,0.03442959917780062,0.36639260020554987,0.01593011305241521,0.46268656716417905,1.262816353017521,0.00331536268562598,1.1792137718396711,0.2155401809473123
Other vegetables,Brown bread,0.36639260020554987,0.03442959917780062,0.01593011305241521,0.043478260869565216,1.262816353017521,0.00331536268562598,1.0094599644959357,0.32846715328467135
Brown bread,Other vegetables,0.1343782117163412,0.08838643371017471,0.01593011305241521,0.11854684512428298,1.3412334919293878,0.004052902150456996,1.0342166923418192,0.2939131933473129
Sausage,Other vegetables,0.20220966084275438,0.05858170606372045,0.01593011305241521,0.07878017789072427,1.3447914576785038,0.00408432613768037,1.0219257894177267,0.3213755129603656
Other vegetables,Shopping bags,0.05858170606372045,0.16469681397738953,0.01567317574511819,0.2675438596491228,1.624462873251772,0.006024955399063512,1.1404139306176957,0.4083327367742859
Other vegetables,Brown bread,0.06937307297019528,0.1343782117163412,0.01567317574511819,0.2259259259259259,1.6812690319382477,0.006350946258116101,1.1182673819932434,0.4354174398710973
Brown bread,Other vegetables,0.030575539568345324,0.36639260020554987,0.01567317574511819,0.5126050420168067,1.3990594835409618,0.004470524299984471,1.2999875961299925,0.2942303598041302
Other vegetables,Brown bread,0.36639260020554987,0.030575539568345324,0.01567317574511819,0.04277699859747545,1.3990594835409618,0.004470524299984471,1.0127467256963658,0.45017483679683024
Brown bread,Other vegetables,0.1343782117163412,0.06937307297019528,0.01567317574511819,0.11663479923518165,1.681269031938248,0.006350946258116101,1.0535019109017054,0.46811575162158336
Shopping bags,Other vegetables,0.16469681397738953,0.05858170606372045,0.01567317574511819,0.09516380655226207,1.6244628732517719,0.006024955399063512,1.0404295282985434,0.4602064434146366
Other vegetables,Soda,0.05858170606372045,0.30190133607399794,0.022096608427543678,0.37719298245614036,1.2493915640164241,0.0044107130974122485,1.1208908125009047,0.21203158322331678
Other vegetables,Brown bread,0.11459403905447071,0.1343782117163412,0.022096608427543678,0.1928251121076233,1.4349432816880878,0.00669766638605134,1.072409215484755,0.34233826883882895
Brown bread,Other vegetables,0.045734840698869475,0.36639260020554987,0.022096608427543678,0.4831460674157303,1.3186567281781363,0.005339701223898284,1.225892577863175,0.25323414860177074
Other vegetables,Brown bread,0.36639260020554987,0.045734840698869475,0.022096608427543678,0.060308555399719486,1.3186567281781363,0.005339701223898284,1.0155090426592628,0.38139157660461337
Brown bread,Other vegetables,0.1343782117163412,0.11459403905447071,0.022096608427543678,0.1644359464627151,1.4349432816880876,0.00669766638605134,1.059650612298654,0.35016256290252434
Soda,Other vegetables,0.30190133607399794,0.05858170606372045,0.022096608427543678,0.07319148936170213,1.2493915640164241,0.0044107130974122485,1.015763540289374,0.2859343838536006
Other vegetables,Brown bread,0.08761562178828367,0.1343782117163412,0.01567317574511819,0.1788856304985337,1.3312100839393752,0.00389954517079333,1.0542036778740271,0.2726962157969816
Other vegetables,Tropical fruit,0.05858170606372045,0.23047276464542651,0.01567317574511819,0.2675438596491228,1.1608480510082342,0.0021716879909667915,1.050612033897262,0.14718304817810865
Tropical fruit,Other vegetables,0.03365878725590956,0.36639260020554987,0.01567317574511819,0.465648854961832,1.2709013629112553,0.0033408451626600628,1.1857509910438995,0.22058137659586516
Other vegetables,Tropical fruit,0.36639260020554987,0.03365878725590956,0.01567317574511819,0.04277699859747545,1.270901362911255,0.0033408451626600628,1.009525691848405,0.33641790647893305
Tropical fruit,Other vegetables,0.23047276464542651,0.05858170606372045,0.01567317574511819,0.06800445930880714,1.1608480510082342,0.0021716879909667915,1.0101102986373718,0.18005966227866116
Brown bread,Other vegetables,0.1343782117163412,0.08761562178828367,0.01567317574511819,0.11663479923518165,1.3312100839393752,0.00389954517079333,1.032850713863047,0.2874278012155184
Other vegetables,Whole milk,0.05858170606372045,0.4385919835560123,0.0316032887975334,0.5394736842105263,1.2300126414454415,0.005909822134950976,1.219057407135516,0.1986367025242306
Other vegetables,Brown bread,0.17985611510791366,0.1343782117163412,0.0316032887975334,0.1757142857142857,1.3076099426386234,0.007434545683083545,1.0501477500841614,0.2868349736128941
Whole milk,Other vegetables,0.06474820143884892,0.36639260020554987,0.0316032887975334,0.4880952380952381,1.3321645628798502,0.00788002691372082,1.2377446879705538,0.2666041275797373
Other vegetables,Whole milk,0.36639260020554987,0.06474820143884892,0.0316032887975334,0.08625525946704067,1.3321645628798504,0.00788002691372082,1.0235372714874915,0.3935275849108855
Brown bread,Other vegetables,0.1343782117163412,0.17985611510791366,0.0316032887975334,0.23518164435946462,1.3076099426386234,0.007434545683083545,1.072338129496403,0.2717652822120386
Whole milk,Other vegetables,0.4385919835560123,0.05858170606372045,0.0316032887975334,0.07205623901581723,1.2300126414454415,0.005909822134950976,1.014520850851786,0.33309147736786315
Yogurt,Brown bread,0.1158787255909558,0.1343782117163412,0.018242548818088386,0.1574279379157428,1.1715287464016655,0.0026709728972071217,1.027356385568237,0.16560449590890308
Yogurt,Other vegetables,0.040339157245632064,0.36639260020554987,0.018242548818088386,0.45222929936305734,1.234275198542089,0.003462580104760707,1.1567018810201009,0.19778645096819197
Other vegetables,Yogurt,0.05858170606372045,0.2749229188078109,0.018242548818088386,0.31140350877192985,1.1326938842433187,0.0021370951983091246,1.0529781816039434,0.12443877237222457
Yogurt,Other vegetables,0.2749229188078109,0.05858170606372045,0.018242548818088386,0.06635514018691589,1.1326938842433187,0.0021370951983091246,1.0083259004122314,0.16156756271149214
Other vegetables,Yogurt,0.36639260020554987,0.040339157245632064,0.018242548818088386,0.04978962131837307,1.2342751985420892,0.003462580104760707,1.009945654441128,0.2995670698970791
Brown bread,Yogurt,0.1343782117163412,0.1158787255909558,0.018242548818088386,0.13575525812619504,1.1715287464016655,0.0026709728972071217,1.022998731229934,0.1691436837110524
Pastry,Rolls/buns,0.030318602261048305,0.3386433710174717,0.012846865364850977,0.423728813559322,1.2512538257760861,0.002579671690631639,1.1476482679402698,0.20708002119766833
Pastry,Brown bread,0.06603288797533402,0.1343782117163412,0.012846865364850977,0.19455252918287938,1.4477981712806245,0.0039734839642601005,1.0747091767579724,0.33116368638239346
Brown bread,Pastry,0.051901336073997946,0.17600205549845838,0.012846865364850977,0.24752475247524752,1.406374214063742,0.00371212353271105,1.0950498999296803,0.3047696476964769
Pastry,Brown bread,0.17600205549845838,0.051901336073997946,0.012846865364850977,0.072992700729927,1.406374214063742,0.00371212353271105,1.0227521020304118,0.3506704084814468
Brown bread,Pastry,0.1343782117163412,0.06603288797533402,0.012846865364850977,0.09560229445506693,1.4477981712806245,0.0039734839642601005,1.0326951365515864,0.3573107747105967
Rolls/buns,Pastry,0.3386433710174717,0.030318602261048305,0.012846865364850977,0.03793626707132018,1.251253825776086,0.002579671690631639,1.0079180459147778,0.30362082362082377
Pastry,Soda,0.030318602261048305,0.30190133607399794,0.0105344295991778,0.3474576271186441,1.150897944464479,0.0013812030686711826,1.0698135369255615,0.13521268757997595
Pastry,Brown bread,0.06089414182939363,0.1343782117163412,0.0105344295991778,0.1729957805907173,1.2873796903615138,0.002351583716142634,1.0466957337919751,0.2377031130092422
Brown bread,Pastry,0.045734840698869475,0.17600205549845838,0.0105344295991778,0.2303370786516854,1.3087181169523499,0.0024850036282822226,1.0705958694983533,0.24719912788788634
Pastry,Brown bread,0.17600205549845838,0.045734840698869475,0.0105344295991778,0.059854014598540145,1.3087181169523496,0.0024850036282822226,1.0150180654057055,0.2862792519412566
Brown bread,Pastry,0.1343782117163412,0.06089414182939363,0.0105344295991778,0.07839388145315489,1.287379690361514,0.002351583716142634,1.0189883066871932,0.25788212468055216
Soda,Pastry,0.30190133607399794,0.030318602261048305,0.0105344295991778,0.0348936170212766,1.1508979444644791,0.0013812030686711826,1.0047404253467973,0.18781475264145353
Whole milk,Brown bread,0.08607399794450155,0.1343782117163412,0.01695786228160329,0.19701492537313434,1.4661225421648927,0.005391392362545143,1.0780048292751885,0.34787146130975205
Whole milk,Pastry,0.06474820143884892,0.17600205549845838,0.01695786228160329,0.2619047619047619,1.4880778588807786,0.005562045738537639,1.1163843119053143,0.3506993006993007
Pastry,Whole milk,0.030318602261048305,0.4385919835560123,0.01695786228160329,0.5593220338983051,1.275267343838432,0.003660366377284315,1.2739643450075107,0.22259960495254627
Whole milk,Pastry,0.4385919835560123,0.030318602261048305,0.01695786228160329,0.038664323374340955,1.275267343838432,0.003660366377284315,1.008681380829001,0.38448096525899755
Pastry,Whole milk,0.17600205549845838,0.06474820143884892,0.01695786228160329,0.09635036496350366,1.4880778588807788,0.005562045738537639,1.034971699538592,0.39804972078124556
Brown bread,Whole milk,0.1343782117163412,0.08607399794450155,0.01695786228160329,0.12619502868068835,1.4661225421648927,0.005391392362545143,1.0459153152626384,0.36728370076544614
Brown bread,Rolls/buns,0.02697841726618705,0.3386433710174717,0.011562178828365879,0.4285714285714286,1.2655538694992414,0.0024261166606283323,1.1573741007194247,0.2156500308071473
Brown bread,Pip fruit,0.051901336073997946,0.1685508735868448,0.011562178828365879,0.22277227722772278,1.3216916203815503,0.002814163292769102,1.0697625702895373,0.2567178560674495
Pip fruit,Brown bread,0.0644912641315519,0.1343782117163412,0.011562178828365879,0.17928286852589642,1.3341662032558106,0.0028959580830417164,1.0547139265009629,0.2677347493057464
Brown bread,Pip fruit,0.1343782117163412,0.0644912641315519,0.011562178828365879,0.08604206500956023,1.3341662032558104,0.0028959580830417164,1.0235796419648502,0.28935061508525456
Pip fruit,Brown bread,0.1685508735868448,0.051901336073997946,0.011562178828365879,0.06859756097560976,1.3216916203815505,0.002814163292769102,1.017925897766706,0.2927345144897678
Rolls/buns,Brown bread,0.3386433710174717,0.02697841726618705,0.011562178828365879,0.03414264036418817,1.2655538694992414,0.0024261166606283323,1.0074174752892109,0.31727531727531727
Brown bread,Pip fruit,0.045734840698869475,0.1685508735868448,0.010277492291880781,0.2247191011235955,1.3332419841052343,0.0025688449387311465,1.072448873199577,0.26192784060312324
Brown bread,Soda,0.02697841726618705,0.30190133607399794,0.010277492291880781,0.380952380952381,1.2618439716312058,0.002132672074057096,1.1276978417266186,0.21326247689463962
Soda,Brown bread,0.05832476875642343,0.1343782117163412,0.010277492291880781,0.1762114537444934,1.3113097093184862,0.0024399141676234703,1.0507815290929976,0.25210777626193726
Brown bread,Soda,0.1343782117163412,0.05832476875642343,0.010277492291880781,0.07648183556405354,1.3113097093184862,0.0024399141676234703,1.01966075764056,0.2742579400415554
Soda,Brown bread,0.30190133607399794,0.02697841726618705,0.010277492291880781,0.03404255319148936,1.2618439716312058,0.002132672074057096,1.0073130922574716,0.29724880382775126
Pip fruit,Brown bread,0.1685508735868448,0.045734840698869475,0.010277492291880781,0.06097560975609756,1.3332419841052343,0.0025688449387311465,1.0162304293856197,0.30061804697156985
Whole milk,Pip fruit,0.06474820143884892,0.1685508735868448,0.015416238437821172,0.2380952380952381,1.4126016260162602,0.004502872522126184,1.0912769784172662,0.3123076923076923
Whole milk,Brown bread,0.0829907502569373,0.1343782117163412,0.015416238437821172,0.18575851393188855,1.3823559009998285,0.004264089829296453,1.0631020441658623,0.30162977491360804
Brown bread,Whole milk,0.02697841726618705,0.4385919835560123,0.015416238437821172,0.5714285714285715,1.3028705330990042,0.003583720895842423,1.3099520383693046,0.2389094269870611
Whole milk,Brown bread,0.4385919835560123,0.02697841726618705,0.015416238437821172,0.0351493848857645,1.3028705330990042,0.003583720895842423,1.0084686349281229,0.41407322654462264
Brown bread,Whole milk,0.1343782117163412,0.0829907502569373,0.015416238437821172,0.11472275334608031,1.3823559009998285,0.004264089829296453,1.0358441417184054,0.31953596517265276
Pip fruit,Whole milk,0.1685508735868448,0.06474820143884892,0.015416238437821172,0.09146341463414634,1.4126016260162602,0.004502872522126184,1.0294046641881125,0.35129789864029665
Whole milk,Brown bread,0.06294964028776978,0.1343782117163412,0.01079136690647482,0.17142857142857146,1.2757170172084134,0.0023323068164173705,1.0447159513768296,0.23064619321817026
Whole milk,Pork,0.06474820143884892,0.13001027749229188,0.01079136690647482,0.16666666666666669,1.2819499341238474,0.0023734352702832594,1.0439876670092498,0.23516483516483513
Pork,Whole milk,0.022096608427543678,0.4385919835560123,0.01079136690647482,0.48837209302325585,1.1134998160788,0.001099971586377941,1.0972974866859757,0.10423391637264486
Whole milk,Pork,0.4385919835560123,0.022096608427543678,0.01079136690647482,0.024604569420035152,1.1134998160788003,0.001099971586377941,1.0025712248733831,0.18156260215756811
Pork,Whole milk,0.13001027749229188,0.06474820143884892,0.01079136690647482,0.08300395256916997,1.2819499341238472,0.0023734352702832594,1.0199082113619449,0.2528056704075605
Brown bread,Whole milk,0.1343782117163412,0.06294964028776978,0.01079136690647482,0.08030592734225622,1.2757170172084131,0.0023323068164173705,1.0188718048430279,0.24967844068467404
Brown bread,Rolls/buns,0.03263103802672148,0.3386433710174717,0.013360739979445015,0.4094488188976378,1.209085586608199,0.002310455262276745,1.1198972250770811,0.17876187557462464
Rolls/buns,Brown bread,0.08581706063720453,0.1343782117163412,0.013360739979445015,0.155688622754491,1.1585853150295966,0.0018287968362646536,1.0252399903785179,0.1497275911272538
Brown bread,Root vegetables,0.051901336073997946,0.22533401849948612,0.013360739979445015,0.2574257425742574,1.1424184607742414,0.001665603356398716,1.0432168550873588,0.13148843026891807
Root vegetables,Brown bread,0.22533401849948612,0.051901336073997946,0.013360739979445015,0.059293044469783354,1.1424184607742416,0.001665603356398716,1.0078576100158834,0.16092613853807883
Brown bread,Rolls/buns,0.1343782117163412,0.08581706063720453,0.013360739979445015,0.0994263862332696,1.1585853150295966,0.0018287968362646536,1.0151118413731253,0.15812726899102675
Rolls/buns,Brown bread,0.3386433710174717,0.03263103802672148,0.013360739979445015,0.03945371775417299,1.2090855866081989,0.002310455262276745,1.0071029161775522,0.26147570378339613
Brown bread,Rolls/buns,0.03442959917780062,0.3386433710174717,0.014645426515930112,0.42537313432835816,1.2561094376373065,0.002986070987579338,1.1509323153721922,0.2111612186400007
Rolls/buns,Brown bread,0.07708119218910586,0.1343782117163412,0.014645426515930112,0.18999999999999997,1.4139196940726577,0.004287393752594459,1.06866887442427,0.3171961083108663
Brown bread,Sausage,0.051901336073997946,0.20220966084275438,0.014645426515930112,0.28217821782178215,1.395473473649779,0.004150474951121174,1.1114044724811285,0.2989112347263822
Sausage,Brown bread,0.20220966084275438,0.051901336073997946,0.014645426515930112,0.0724269377382465,1.3954734736497791,0.004150474951121174,1.022128285629813,0.3552278441675847
Brown bread,Rolls/buns,0.1343782117163412,0.07708119218910586,0.014645426515930112,0.1089866156787763,1.4139196940726577,0.004287393752594459,1.035808018208364,0.3381918732717814
Rolls/buns,Brown bread,0.3386433710174717,0.03442959917780062,0.014645426515930112,0.04324734446130501,1.2561094376373065,0.002986070987579338,1.009216326949769,0.30829209776578187
Brown bread,Rolls/buns,0.030575539568345324,0.3386433710174717,0.013874614594039054,0.453781512605042,1.3399982147639027,0.0035204108039365023,1.210791366906475,0.2617329760186904
Brown bread,Shopping bags,0.051901336073997946,0.16469681397738953,0.013874614594039054,0.26732673267326734,1.6231445297415856,0.005326629901481838,1.1400759701119414,0.4049282344675298
Shopping bags,Brown bread,0.06500513874614594,0.1343782117163412,0.013874614594039054,0.2134387351778656,1.5883433218207514,0.005139340296959321,1.1005141328430434,0.3961660203759682
Brown bread,Shopping bags,0.1343782117163412,0.06500513874614594,0.013874614594039054,0.10325047801147227,1.5883433218207514,0.005139340296959321,1.0426488538076026,0.4279157459626442
Shopping bags,Brown bread,0.16469681397738953,0.051901336073997946,0.013874614594039054,0.08424336973478938,1.6231445297415854,0.005326629901481838,1.0353172803689392,0.45960786994315134
Rolls/buns,Brown bread,0.3386433710174717,0.030575539568345324,0.013874614594039054,0.0409711684370258,1.3399982147639027,0.0035204108039365023,1.010839745924779,0.3836513280957726
Brown bread,Rolls/buns,0.045734840698869475,0.3386433710174717,0.02158273381294964,0.4719101123595506,1.3935312270890523,0.0060949331857374205,1.2523561697754262,0.29593302048875564
Brown bread,Soda,0.051901336073997946,0.30190133607399794,0.02158273381294964,0.4158415841584159,1.3774088898251529,0.005913651108184075,1.1950502551953595,0.2889985804619951
Soda,Brown bread,0.1130524152106886,0.1343782117163412,0.02158273381294964,0.19090909090909092,1.4206848600730055,0.006390952426724017,1.069869625968567,0.33385752910666017
Brown bread,Soda,0.1343782117163412,0.1130524152106886,0.02158273381294964,0.16061185468451245,1.4206848600730055,0.006390952426724017,1.0566596511271296,0.3420825736052807
Soda,Brown bread,0.30190133607399794,0.051901336073997946,0.02158273381294964,0.07148936170212766,1.3774088898251529,0.005913651108184075,1.021096177922138,0.3924934714408399
Rolls/buns,Brown bread,0.3386433710174717,0.045734840698869475,0.02158273381294964,0.06373292867981792,1.3935312270890525,0.0060949331857374205,1.0192232414577715,0.4269989269989271
Tropical fruit,Rolls/buns,0.03365878725590956,0.3386433710174717,0.013360739979445015,0.3969465648854961,1.1721669427422996,0.0019624147987438844,1.0966799797052051,0.15199517313316827
Tropical fruit,Brown bread,0.08376156217882837,0.1343782117163412,0.013360739979445015,0.15950920245398773,1.1870168565027155,0.0021050110432869387,1.0299003758411414,0.1719552180853359
Brown bread,Tropical fruit,0.051901336073997946,0.23047276464542651,0.013360739979445015,0.2574257425742574,1.116946477256421,0.001398895565679301,1.0362966769441588,0.11043360433604328
Tropical fruit,Brown bread,0.23047276464542651,0.051901336073997946,0.013360739979445015,0.05797101449275362,1.116946477256421,0.001398895565679301,1.006443197090679,0.1360601001669448
Brown bread,Tropical fruit,0.1343782117163412,0.08376156217882837,0.013360739979445015,0.0994263862332696,1.1870168565027157,0.0021050110432869387,1.0173942738438913,0.1820101833458913
Rolls/buns,Tropical fruit,0.3386433710174717,0.03365878725590956,0.013360739979445015,0.03945371775417299,1.1721669427422996,0.0019624147987438844,1.006032952919993,0.2220877413185104
Whole milk,Rolls/buns,0.06474820143884892,0.3386433710174717,0.02852004110996917,0.4404761904761905,1.3007081436519983,0.006593491907399059,1.1819990815857953,0.24719334719334732
Whole milk,Brown bread,0.16623843782117165,0.1343782117163412,0.02852004110996917,0.17156105100463678,1.2767028881645246,0.006181217117041941,1.044883016827476,0.25994530740293453
Brown bread,Whole milk,0.051901336073997946,0.4385919835560123,0.02852004110996917,0.5495049504950495,1.2528841636360475,0.005756531172067193,1.2462024101284122,0.21289093972020803
Whole milk,Brown bread,0.4385919835560123,0.051901336073997946,0.02852004110996917,0.06502636203866433,1.2528841636360473,0.005756531172067193,1.014037856717848,0.3595274908776054
Brown bread,Whole milk,0.1343782117163412,0.16623843782117165,0.02852004110996917,0.2122370936902486,1.2767028881645246,0.006181217117041941,1.0583914976202118,0.25037771520407315
Rolls/buns,Whole milk,0.3386433710174717,0.06474820143884892,0.02852004110996917,0.08421851289833081,1.300708143651998,0.006593491907399059,1.0212608703426653,0.34956634956634974
Yogurt,Rolls/buns,0.040339157245632064,0.3386433710174717,0.01618705035971223,0.4012738853503185,1.1849453427795444,0.002526462166047518,1.1046062845772016,0.16263997790102214
Yogurt,Brown bread,0.10483042137718397,0.1343782117163412,0.01618705035971223,0.15441176470588236,1.1490833427061073,0.002100125801575741,1.02369185397024,0.144934667322727
Brown bread,Yogurt,0.051901336073997946,0.2749229188078109,0.01618705035971223,0.3118811881188119,1.13443138706394,0.0019181835562235867,1.0537091395742606,0.12498817051662581
Yogurt,Brown bread,0.2749229188078109,0.051901336073997946,0.01618705035971223,0.058878504672897194,1.13443138706394,0.0019181835562235867,1.0074136746780757,0.1634324412495922
Brown bread,Yogurt,0.1343782117163412,0.10483042137718397,0.01618705035971223,0.12045889101338433,1.1490833427061073,0.002100125801575741,1.01776889047768,0.1498819771304188
Rolls/buns,Yogurt,0.3386433710174717,0.040339157245632064,0.01618705035971223,0.04779969650986343,1.1849453427795444,0.002526462166047518,1.007835052390643,0.23599856933190272
Brown bread,Sausage,0.03263103802672148,0.20220966084275438,0.010277492291880781,0.31496062992125984,1.5575943731302964,0.0036791811595504095,1.1645904950916115,0.37005976095617527
Sausage,Brown bread,0.05421377183967112,0.1343782117163412,0.010277492291880781,0.18957345971563982,1.4107455166601726,0.0029923425816680387,1.0681064171219414,0.30784433577832115
Brown bread,Root vegetables,0.03442959917780062,0.22533401849948612,0.010277492291880781,0.29850746268656714,1.3247332323558945,0.0025193323538203645,1.104311080011371,0.2538717402873869
Root vegetables,Brown bread,0.22533401849948612,0.03442959917780062,0.010277492291880781,0.04561003420752566,1.3247332323558942,0.0025193323538203645,1.0117147449475135,0.3164344941956882
Brown bread,Sausage,0.1343782117163412,0.05421377183967112,0.010277492291880781,0.07648183556405354,1.4107455166601723,0.0029923425816680387,1.0241122097885134,0.3363535173642031
Sausage,Brown bread,0.20220966084275438,0.03263103802672148,0.010277492291880781,0.05082592121982211,1.5575943731302964,0.0036791811595504095,1.0191691741271354,0.44871980676328493
